SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,1.0,12.0,4.0,0.0,0.6666666666666667,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,2.0,9.0,5.0,0.0,0.4444444444444444,0
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,34.0,6.0,15.0,0.8235294117647058,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,36.0,8.0,8.0,0.7777777777777778,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,17.0,8.0,5.0,0.5294117647058824,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,20.0,5.0,6.0,0.75,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,1.0,15.0,1.0,7.0,0.9333333333333333,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,2.0,20.0,6.0,8.0,0.7,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,19.0,5.0,8.0,0.736842105263158,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,22.0,5.0,6.0,0.7727272727272727,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,1.0,140.0,25.0,41.0,0.8214285714285714,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,2.0,185.0,34.0,80.0,0.8162162162162162,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,1.0,52.0,9.0,17.0,0.8269230769230769,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,2.0,65.0,6.0,32.0,0.9076923076923077,1
Oficial,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,1.0,59.0,17.0,15.0,0.711864406779661,1
Oficial,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Bolívar,2.0,57.0,19.0,24.0,0.6666666666666667,1
Oficial,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,1.0,15.0,2.0,2.0,0.8666666666666667,1
Oficial,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Bolívar,2.0,10.0,4.0,5.0,0.6,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Risaralda,2.0,2.0,1.0,1.0,0.5,0
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Risaralda,1.0,9.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Risaralda,2.0,18.0,2.0,8.0,0.8888888888888888,1
Privado,Tecnológico,Pregrado,Presencial,Ciencias sociales y humanas,Institución Técnica Profesional,No,No,Femenino,"Bogotá, D.C.",1.0,1.0,2.0,0.0,0.0,0
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,5.0,2.0,0.0,0.6,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,3.0,1.0,0.0,0.6666666666666667,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,13.0,5.0,0.0,0.6153846153846154,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,6.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,1.0,12.0,1.0,0.0,0.9166666666666666,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,2.0,12.0,3.0,0.0,0.75,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,4.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,4.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Norte de Santander,1.0,29.0,7.0,12.0,0.7586206896551724,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Norte de Santander,2.0,25.0,4.0,2.0,0.84,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Norte de Santander,1.0,15.0,7.0,4.0,0.5333333333333333,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Norte de Santander,2.0,19.0,4.0,8.0,0.7894736842105263,1
Privado,Universitario,Pregrado,Presencial-Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,1.0,55.0,1.0,3.0,0.9818181818181818,1
Privado,Universitario,Pregrado,Presencial-Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,2.0,44.0,10.0,7.0,0.7727272727272727,1
Privado,Universitario,Pregrado,Presencial-Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,1.0,44.0,4.0,4.0,0.9090909090909091,1
Privado,Universitario,Pregrado,Presencial-Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,2.0,37.0,13.0,8.0,0.6486486486486487,1
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,97.0,29.0,59.0,0.7010309278350515,1
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,109.0,57.0,54.0,0.47706422018348627,0
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,40.0,25.0,22.0,0.375,0
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,55.0,24.0,34.0,0.5636363636363637,1
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,173.0,51.0,96.0,0.7052023121387283,1
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,154.0,101.0,56.0,0.3441558441558441,0
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,99.0,32.0,52.0,0.6767676767676767,1
Privado,Especialización universitaria,Posgrado,Virtual,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,84.0,48.0,37.0,0.4285714285714286,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,3.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,3.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,1.0,1.0,0.0,0.0,0
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,1.0,2.0,0.5,0
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,6.0,2.0,5.0,0.6666666666666667,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,7.0,1.0,0.0,0.8571428571428572,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,2.0,0.0,0.0,1.0,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,1.0,0.0,0.0,1.0,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,1.0,0.0,0.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,27.0,13.0,5.0,0.5185185185185186,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,24.0,2.0,9.0,0.9166666666666666,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,13.0,1.0,3.0,0.9230769230769231,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,2.0,16.0,0.0,4.0,1.0,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,13.0,2.0,12.0,0.8461538461538461,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,40.0,13.0,39.0,0.675,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,22.0,1.0,22.0,0.9545454545454546,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,27.0,21.0,27.0,0.2222222222222222,0
Oficial,Doctorado,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Antioquia,1.0,15.0,2.0,1.0,0.8666666666666667,1
Oficial,Doctorado,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Antioquia,2.0,16.0,1.0,2.0,0.9375,1
Oficial,Doctorado,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Antioquia,1.0,10.0,4.0,3.0,0.6,1
Oficial,Doctorado,Posgrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Antioquia,2.0,10.0,1.0,1.0,0.9,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,5.0,1.0,0.0,0.8,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,5.0,5.0,0.0,0.0,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,2.0,1.0,0.0,0.5,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,2.0,1.0,1.0,0.0,0.0,0
Privado,Universitario,Pregrado,A distancia,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Norte de Santander,1.0,18.0,7.0,2.0,0.6111111111111112,1
Privado,Universitario,Pregrado,A distancia,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Femenino,Norte de Santander,2.0,13.0,7.0,2.0,0.46153846153846156,0
Privado,Universitario,Pregrado,A distancia,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Norte de Santander,1.0,14.0,1.0,6.0,0.9285714285714286,1
Privado,Universitario,Pregrado,A distancia,"Economía, administración, contaduría y afines",Institución Tecnológica,No,No,Masculino,Norte de Santander,2.0,11.0,2.0,0.0,0.8181818181818181,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Femenino,Atlántico,1.0,34.0,1.0,5.0,0.9705882352941176,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Femenino,Atlántico,2.0,28.0,4.0,3.0,0.8571428571428572,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Masculino,Atlántico,1.0,74.0,4.0,13.0,0.9459459459459459,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Masculino,Atlántico,2.0,72.0,6.0,5.0,0.9166666666666666,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,1.0,164.0,17.0,75.0,0.8963414634146342,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,2.0,160.0,14.0,0.0,0.9125,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,1.0,131.0,4.0,55.0,0.9694656488549618,1
Oficial,Formación técnica profesional,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,2.0,127.0,9.0,0.0,0.9291338582677166,1
Oficial,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Femenino,Cauca,1.0,49.0,2.0,0.0,0.9591836734693877,1
Oficial,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Femenino,Cauca,2.0,48.0,1.0,0.0,0.9791666666666666,1
Oficial,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Masculino,Cauca,1.0,92.0,3.0,0.0,0.967391304347826,1
Oficial,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,Si,Masculino,Cauca,2.0,84.0,4.0,0.0,0.9523809523809523,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Universidad,Si,No,Femenino,Santander,1.0,1.0,0.0,0.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Meta,1.0,14.0,0.0,8.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Meta,2.0,10.0,10.0,0.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Meta,1.0,12.0,1.0,6.0,0.9166666666666666,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Meta,2.0,9.0,8.0,0.0,0.11111111111111116,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",1.0,29.0,0.0,16.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",2.0,31.0,14.0,18.0,0.5483870967741935,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",1.0,23.0,0.0,10.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",2.0,16.0,9.0,7.0,0.4375,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",1.0,39.0,31.0,17.0,0.20512820512820518,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",2.0,32.0,22.0,15.0,0.3125,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",1.0,38.0,24.0,22.0,0.368421052631579,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",2.0,44.0,18.0,28.0,0.5909090909090908,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,No,No,Femenino,Santander,1.0,1.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,1.0,150.0,27.0,16.0,0.8200000000000001,1
Privado,Universitario,Pregrado,Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Caldas,2.0,125.0,25.0,13.0,0.8,1
Privado,Universitario,Pregrado,Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,1.0,73.0,10.0,12.0,0.863013698630137,1
Privado,Universitario,Pregrado,Virtual,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Caldas,2.0,75.0,9.0,16.0,0.88,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Santander,1.0,8.0,1.0,2.0,0.875,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Santander,2.0,4.0,6.0,2.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Santander,1.0,6.0,0.0,3.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Santander,2.0,4.0,3.0,1.0,0.25,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,48.0,18.0,15.0,0.625,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,35.0,28.0,12.0,0.19999999999999996,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,37.0,7.0,11.0,0.8108108108108107,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,27.0,16.0,8.0,0.40740740740740744,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,134.0,24.0,41.0,0.8208955223880597,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,147.0,12.0,37.0,0.9183673469387755,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,108.0,16.0,22.0,0.8518518518518519,1
