SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION,PROB_RIESGO_ALTO,PRED_RIESGO
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Atlántico,2.0,15.0,5.0,7.0,0.6666666666666667,1,90.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Atlántico,1.0,8.0,4.0,0.0,0.5,0,29.3,0
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Atlántico,2.0,9.0,4.0,7.0,0.5555555555555556,1,93.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Atlántico,1.0,24.0,2.0,0.0,0.9166666666666666,1,97.1,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Atlántico,2.0,16.0,9.0,0.0,0.4375,0,86.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Atlántico,1.0,36.0,0.0,0.0,1.0,1,95.0,1
Privado,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Atlántico,2.0,25.0,8.0,0.0,0.6799999999999999,1,96.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,3.0,1.0,0.0,0.6666666666666667,1,77.1,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,3.0,3.0,0.0,0.0,0,16.5,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,1.0,2.0,0.0,0.0,0,48.2,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,1.0,9.0,1.0,0.0,0.8888888888888888,1,93.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Antioquia,2.0,12.0,8.0,4.0,0.3333333333333333,0,33.4,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,1.0,10.0,1.0,0.0,0.9,1,100.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Antioquia,2.0,13.0,9.0,3.0,0.3076923076923077,0,89.1,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Norte de Santander,1.0,4.0,1.0,0.0,0.75,1,96.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Norte de Santander,2.0,4.0,1.0,0.0,0.75,1,65.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Norte de Santander,1.0,3.0,1.0,0.0,0.6666666666666667,1,95.0,1
Oficial,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Norte de Santander,2.0,5.0,1.0,2.0,0.8,1,95.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Bolívar,1.0,1.0,2.0,1.0,0.0,0,36.6,0
Privado,Universitario,Pregrado,Virtual,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,2.0,1.0,0.0,0.5,0,22.0,0
Privado,Universitario,Pregrado,Virtual,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,1.0,0.0,0.0,1.0,1,79.1,1
Privado,Universitario,Pregrado,Virtual,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,5.0,0.0,0.0,1.0,1,79.0,1
Privado,Universitario,Pregrado,Virtual,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,2.0,1.0,0.0,0.5,0,22.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",1.0,18.0,5.0,11.0,0.7222222222222222,1,87.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",2.0,19.0,4.0,8.0,0.7894736842105263,1,73.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",1.0,10.0,2.0,8.0,0.8,1,84.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",2.0,8.0,3.0,2.0,0.625,1,79.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,Si,Femenino,Valle del Cauca,1.0,149.0,10.0,41.0,0.9328859060402684,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,Si,Femenino,Valle del Cauca,2.0,166.0,24.0,33.0,0.8554216867469879,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,Si,Masculino,Valle del Cauca,1.0,42.0,2.0,12.0,0.9523809523809524,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,Si,Masculino,Valle del Cauca,2.0,54.0,3.0,12.0,0.9444444444444444,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,No,Femenino,Valle del Cauca,1.0,23.0,3.0,0.0,0.8695652173913043,1,93.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,No,Femenino,Valle del Cauca,2.0,18.0,5.0,0.0,0.7222222222222222,1,98.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,No,Masculino,Valle del Cauca,1.0,61.0,14.0,0.0,0.7704918032786885,1,90.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,Bellas artes,Institución Técnica Profesional,No,No,Masculino,Valle del Cauca,2.0,46.0,14.0,1.0,0.6956521739130435,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Chocó,1.0,462.0,58.0,25.0,0.8744588744588745,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Chocó,2.0,411.0,68.0,27.0,0.8345498783454988,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Chocó,1.0,70.0,12.0,13.0,0.8285714285714285,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Chocó,2.0,62.0,10.0,3.0,0.8387096774193549,1,100.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Cauca,1.0,37.0,3.0,0.0,0.9189189189189187,1,95.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Femenino,Cauca,2.0,32.0,5.0,0.0,0.84375,1,74.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Masculino,Cauca,1.0,29.0,3.0,0.0,0.896551724137931,1,98.0,1
Oficial,Maestría,Posgrado,Presencial,Ciencias de la educación,Universidad,Si,No,Masculino,Cauca,2.0,26.0,5.0,0.0,0.8076923076923077,1,97.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,1.0,7.0,3.0,4.0,0.5714285714285714,1,92.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,2.0,4.0,0.0,0.0,1.0,1,72.1,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Antioquia,1.0,3.0,0.0,3.0,1.0,1,95.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Antioquia,2.0,4.0,0.0,0.0,1.0,1,34.8,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,7.0,5.0,0.0,0.2857142857142857,0,75.1,1
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,6.0,2.0,0.0,0.6666666666666667,1,38.0,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,3.0,0.0,0.0,1.0,1,48.9,0
Privado,Tecnológico,Pregrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,3.0,1.0,0.0,0.6666666666666667,1,86.1,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Santander,1.0,17.0,0.0,14.0,1.0,1,94.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Santander,2.0,23.0,4.0,8.0,0.8260869565217391,1,88.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,1.0,12.0,0.0,5.0,1.0,1,93.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,2.0,10.0,7.0,5.0,0.3,0,34.0,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Atlántico,1.0,14.0,6.0,0.0,0.5714285714285714,1,95.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Atlántico,2.0,11.0,2.0,0.0,0.8181818181818181,1,99.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Atlántico,1.0,18.0,6.0,0.0,0.6666666666666667,1,99.0,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Atlántico,2.0,16.0,5.0,1.0,0.6875,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Córdoba,1.0,126.0,1.0,16.0,0.992063492063492,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Femenino,Córdoba,2.0,127.0,3.0,11.0,0.9763779527559056,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Córdoba,1.0,192.0,1.0,23.0,0.9947916666666666,1,100.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,Si,No,Masculino,Córdoba,2.0,199.0,4.0,27.0,0.9798994974874372,1,100.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Femenino,Casanare,1.0,4.0,3.0,0.0,0.25,0,19.0,0
Oficial,Formación técnica profesional,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Masculino,Casanare,1.0,3.0,9.0,0.0,0.0,0,24.1,0
Oficial,Formación técnica profesional,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Masculino,Casanare,2.0,1.0,2.0,0.0,0.0,0,57.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Femenino,Casanare,1.0,11.0,2.0,4.0,0.8181818181818181,1,94.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Femenino,Casanare,2.0,22.0,2.0,12.0,0.9090909090909092,1,98.0,1
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Masculino,Casanare,1.0,5.0,3.0,4.0,0.4,0,34.0,0
Oficial,Universitario,Pregrado,Presencial,Matemáticas y ciencias naturales,Universidad,No,No,Masculino,Casanare,2.0,11.0,1.0,6.0,0.9090909090909092,1,89.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Tolima,1.0,15.0,2.0,5.0,0.8666666666666667,1,98.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Tolima,2.0,9.0,4.0,0.0,0.5555555555555556,1,81.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Tolima,1.0,20.0,2.0,9.0,0.9,1,99.0,1
Oficial,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Tolima,2.0,14.0,3.0,0.0,0.7857142857142857,1,97.0,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Antioquia,1.0,40.0,1.0,13.0,0.975,1,99.0,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Antioquia,2.0,49.0,8.0,13.0,0.8367346938775511,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Antioquia,1.0,63.0,1.0,15.0,0.9841269841269842,1,98.0,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Antioquia,2.0,57.0,10.0,11.0,0.8245614035087719,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,No binario,Antioquia,2.0,1.0,0.0,1.0,1.0,1,95.1,1
Oficial,Tecnológico,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,Si,No,Trans,Antioquia,2.0,1.0,0.0,1.0,1.0,1,97.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,No,No,Femenino,Casanare,1.0,15.0,4.0,3.0,0.7333333333333334,1,95.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,No,No,Femenino,Casanare,2.0,9.0,11.0,5.0,0.0,0,24.0,0
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,No,No,Masculino,Casanare,1.0,11.0,5.0,8.0,0.5454545454545454,1,92.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,No,No,Masculino,Casanare,2.0,9.0,6.0,3.0,0.3333333333333333,0,25.0,0
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Santander,1.0,142.0,8.0,39.0,0.943661971830986,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Santander,2.0,168.0,9.0,39.0,0.9464285714285714,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Santander,1.0,53.0,3.0,12.0,0.9433962264150944,1,100.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Santander,2.0,56.0,5.0,10.0,0.9107142857142856,1,99.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Santander,1.0,56.0,9.0,10.0,0.8392857142857143,1,99.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Santander,2.0,44.0,0.0,1.0,1.0,1,98.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Santander,1.0,24.0,2.0,5.0,0.9166666666666666,1,100.0,1
Privado,Formación técnica profesional,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Santander,2.0,16.0,0.0,0.0,1.0,1,78.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,No,Femenino,Tolima,1.0,62.0,2.0,22.0,0.967741935483871,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,No,Femenino,Tolima,2.0,66.0,1.0,9.0,0.9848484848484848,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,Tolima,1.0,37.0,3.0,10.0,0.9189189189189187,1,98.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Universidad,Si,No,Masculino,Tolima,2.0,44.0,0.0,5.0,1.0,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Antioquia,1.0,52.0,5.0,13.0,0.903846153846154,1,98.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Antioquia,2.0,50.0,5.0,5.0,0.9,1,98.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Antioquia,1.0,16.0,3.0,3.0,0.8125,1,100.0,1
Privado,Universitario,Pregrado,Presencial,Bellas artes,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Antioquia,2.0,18.0,0.0,2.0,1.0,1,100.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Chocó,1.0,1.0,0.0,1.0,1.0,1,72.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Chocó,2.0,1.0,1.0,0.0,0.0,0,18.0,0
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Chocó,1.0,110.0,0.0,44.0,1.0,1,98.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,Chocó,2.0,42.0,108.0,0.0,0.0,0,39.0,0
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,Tolima,1.0,96.0,0.0,94.0,1.0,1,98.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,Tolima,2.0,94.0,2.0,0.0,0.9787234042553192,1,95.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Tolima,1.0,448.0,0.0,181.0,1.0,1,91.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Tolima,2.0,301.0,440.0,120.0,0.0,0,22.0,0
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Femenino,Valle del Cauca,1.0,1.0,0.0,0.0,1.0,1,90.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Valle del Cauca,1.0,770.0,0.0,460.0,1.0,1,98.0,1
Oficial,Formación técnica profesional,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,Si,Si,Masculino,Valle del Cauca,2.0,569.0,518.0,119.0,0.0896309314586994,0,33.0,0
